project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Delta,TSK-001,Task 001,2025-06-13,2025-09-13,2025-06-12,2025-08-04,53,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_015
Delta,TSK-002,Task 002,2025-01-02,2025-02-12,2025-01-02,2025-01-19,17,True,23,135.3,Complete,Complete,False,False,False,,3,Delayed by 23 days (+3 points),Update_015
Delta,TSK-003,Task 003,2025-03-07,2025-05-16,2025-03-10,2025-03-24,14,False,0,0.0,100%,Complete,False,False,False,,0,,Update_015
Delta,TSK-004,Task 004,2025-03-13,2025-06-18,2025-03-12,2025-04-24,43,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_015
Delta,TSK-005,Task 005,2025-06-22,2025-10-20,2025-06-23,2025-08-13,51,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_015
Delta,TSK-006,Task 006,2025-07-11,2025-07-20,2025-07-13,2025-07-29,16,False,0,0.0,100%,Complete,True,False,False,Low,0,,Update_015
Delta,TSK-007,Task 007,2025-06-18,2025-11-07,2025-06-16,2025-07-22,36,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_015
Delta,TSK-008,Task 008,2025-07-11,2025-10-01,2025-07-13,2025-07-23,10,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_015
Delta,TSK-009,Task 009,2025-06-23,2025-10-08,2025-06-22,2025-08-04,43,True,64,148.8,Complete,Complete,False,False,False,Medium,6,Delayed by 64 days (+5 points); Risk Level: Medium (+1 points),Update_015
Delta,TSK-010,Task 010,2025-09-12,2025-11-18,2025-09-14,2025-10-26,42,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_015
Delta,TSK-011,Task 011,2025-06-12,2025-09-12,2025-06-15,2025-08-10,56,False,0,0.0,100%,Complete,False,False,False,,0,,Update_015
Delta,TSK-012,Task 012,2025-09-05,2026-02-13,2025-09-02,2025-10-22,50,False,0,0.0,100%,Complete,False,True,False,L,0,,Update_015
Delta,TSK-013,Task 013,2025-04-20,2025-07-01,2025-04-23,2025-06-08,46,False,0,0.0,100%,Complete,True,True,False,,0,,Update_015
Delta,TSK-014,Task 014,2025-10-20,2026-02-18,2025-10-19,2025-12-13,55,False,0,0.0,100%,Complete,False,False,False,,0,,Update_015
Delta,TSK-015,Task 015,2025-05-21,2025-08-14,2025-05-23,2025-06-30,38,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_015
Delta,TSK-016,Task 016,2025-08-31,2025-11-11,2025-08-28,2025-10-14,47,False,0,0.0,100%,Complete,False,False,False,,0,,Update_015
Delta,TSK-017,Task 017,2025-04-29,2025-08-27,2025-05-02,2025-06-29,58,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_015
Delta,TSK-018,Task 018,2025-02-06,2025-05-22,2025-02-07,2025-04-02,54,False,0,0.0,100%,Complete,True,False,False,,0,,Update_015
Delta,TSK-019,Task 019,2025-02-27,2025-04-09,2025-02-26,2025-03-24,26,False,0,0.0,100%,Complete,False,False,False,,0,,Update_015
Delta,TSK-020,Task 020,2025-05-07,2025-08-05,2025-05-09,2025-06-16,38,False,0,0.0,100%,Complete,False,True,False,L,0,,Update_015
Delta,TSK-021,Task 021,2025-10-27,2026-02-08,2025-10-26,2025-12-25,60,False,0,0.0,100%,Complete,True,False,False,Low,0,,Update_015
Delta,TSK-022,Task 022,2025-06-18,2025-08-17,2025-06-15,2025-07-05,20,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_015
Delta,TSK-023,Task 023,2025-04-27,2025-05-12,2025-04-24,2025-05-10,16,True,1,6.2,Complete,Complete,False,False,False,L,1,Delayed by 1 days (+1 points),Update_015
Delta,TSK-024,Task 024,2024-11-07,2025-01-14,2024-11-07,2024-12-14,37,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_015
Delta,TSK-025,Task 025,2025-04-04,2025-07-20,2025-04-06,2025-05-22,46,False,0,0.0,100%,Complete,True,False,False,High,0,,Update_015
Delta,TSK-026,Task 026,2024-12-20,2025-01-31,2024-12-21,2025-01-07,17,False,0,0.0,100%,Complete,True,False,False,High,0,,Update_015
Delta,TSK-027,Task 027,2025-02-18,2025-06-19,2025-02-15,2025-04-05,49,True,74,151.0,1.0,Complete,False,False,False,Medium,6,Delayed by 74 days (+5 points); Risk Level: Medium (+1 points),Update_015
Delta,TSK-028,Task 028,2025-10-10,2026-01-17,2025-10-12,2025-10-26,14,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_015
Delta,TSK-029,Task 029,2025-09-28,2025-11-21,2025-09-26,2025-10-17,21,False,0,0.0,100%,Complete,False,False,False,,0,,Update_015
Delta,TSK-030,Task 030,2025-04-17,2025-06-20,2025-04-16,2025-06-12,57,False,0,0.0,100%,Complete,False,True,False,H,0,,Update_015
Delta,TSK-031,Task 031,2025-05-01,2025-07-27,2025-04-30,2025-06-20,51,False,0,0.0,100%,Complete,True,False,False,,0,,Update_015
Delta,TSK-032,Task 032,2025-10-25,2025-12-08,2025-10-24,2025-11-27,34,False,0,0.0,100%,Complete,True,False,False,,0,,Update_015
Delta,TSK-033,Task 033,2025-07-17,2025-10-30,2025-07-19,2025-09-11,54,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_015
Delta,TSK-034,Task 034,2025-05-25,2025-06-28,2025-05-22,2025-06-02,11,False,0,0.0,100%,Complete,True,False,False,High,0,,Update_015
Delta,TSK-035,Task 035,2025-09-04,2025-11-05,2025-09-03,2025-10-21,48,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_015
Delta,TSK-036,Task 036,2025-10-24,2026-02-12,2025-10-27,2025-12-16,50,True,57,114.0,100%,Complete,False,False,False,L,5,Delayed by 57 days (+5 points),Update_015
Delta,TSK-037,Task 037,2025-06-04,2025-08-22,2025-06-06,2025-07-10,34,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_015
Delta,TSK-038,Task 038,2025-10-13,2025-12-06,2025-10-15,2025-11-03,19,True,32,168.4,100%,Complete,False,False,False,,4,Delayed by 32 days (+4 points),Update_015
Delta,TSK-039,Task 039,2024-12-09,2025-02-03,2024-12-06,2024-12-21,15,False,0,0.0,100%,Complete,False,True,False,Low,0,,Update_015
Delta,TSK-040,Task 040,2025-05-04,2025-07-04,2025-05-01,2025-06-21,51,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_015
Delta,TSK-041,Task 041,2025-09-12,2025-11-02,2025-09-12,2025-09-30,18,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_015
Delta,TSK-042,Task 042,2025-06-20,2025-09-24,2025-06-23,2025-07-16,23,False,0,0.0,100%,Complete,True,False,False,High,0,,Update_015
Delta,TSK-043,Task 043,2024-11-04,2025-01-15,2024-11-04,2024-11-23,19,False,0,0.0,100%,Complete,False,True,False,Low,0,,Update_015
Delta,TSK-044,Task 044,2024-11-30,2025-02-17,2024-11-29,2025-01-23,55,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_015
Delta,TSK-045,Task 045,2025-02-19,2025-06-01,2025-02-21,2025-04-10,48,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_015
Delta,TSK-046,Task 046,2025-07-11,2025-09-06,2025-07-08,2025-08-17,40,False,0,0.0,100%,Complete,True,False,False,High,0,,Update_015
Delta,TSK-047,Task 047,2024-12-24,2025-01-29,2024-12-24,2025-01-18,25,False,0,0.0,100%,Complete,True,False,False,Low,0,,Update_015
Delta,TSK-048,Task 048,2024-12-12,2025-01-31,2024-12-13,2025-01-14,32,False,0,0.0,100%,Complete,True,False,False,L,0,,Update_015
Delta,TSK-049,Task 049,2025-03-30,2025-06-06,2025-03-31,2025-05-27,57,False,0,0.0,100%,Complete,False,True,False,H,0,,Update_015
Delta,TSK-050,Task 050,2025-07-13,2025-09-26,2025-07-12,2025-08-27,46,False,0,0.0,100%,Complete,False,False,False,,0,,Update_015
Delta,TSK-051,Task 051,2025-02-28,2025-06-13,2025-03-02,2025-04-18,47,False,0,0.0,100%,Complete,False,False,False,,0,,Update_015
Delta,TSK-052,Task 052,2025-10-28,2026-01-14,2025-10-25,2025-11-25,31,False,0,0.0,100%,Complete,False,True,False,,0,,Update_015
Delta,TSK-053,Task 053,2025-07-14,2025-09-12,2025-07-14,2025-08-15,32,False,0,0.0,100%,Complete,False,False,False,,0,,Update_015
Delta,TSK-054,Task 054,2025-07-05,2025-08-10,2025-07-03,2025-07-22,19,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_015
Delta,TSK-055,Task 055,2024-11-10,2025-02-12,2024-11-10,2024-12-15,35,False,0,0.0,100%,Complete,False,True,False,Medium,0,,Update_015
Delta,TSK-056,Task 056,2025-02-06,2025-06-29,2025-02-03,2025-04-03,59,False,0,0.0,100%,Complete,False,True,False,Medium,0,,Update_015
Delta,TSK-057,Task 057,2025-03-04,2025-05-27,2025-03-01,2025-04-28,58,False,0,0.0,100%,Complete,True,False,False,,0,,Update_015
Delta,TSK-058,Task 058,2025-06-18,2025-07-01,2025-06-15,2025-07-10,25,False,0,0.0,100%,Complete,True,False,False,H,0,,Update_015
Delta,TSK-059,Task 059,2025-06-27,2025-08-18,2025-06-30,2025-07-26,26,False,0,0.0,100%,Complete,True,True,False,,0,,Update_015
Delta,TSK-060,Task 060,2024-12-30,2025-04-16,2024-12-27,2025-02-03,38,False,0,0.0,100%,Complete,True,False,False,High,0,,Update_015
Delta,TSK-061,Task 061,2025-05-09,2025-10-16,2025-05-12,2025-07-06,55,True,101,183.6,100%,Complete,True,False,False,,6,Delayed by 101 days (+5 points); Milestone Task (+1 point),Update_015
Delta,TSK-062,Task 062,2025-05-28,2025-08-19,2025-05-30,2025-07-27,58,False,0,0.0,100%,Complete,False,True,False,H,0,,Update_015
Delta,TSK-063,Task 063,2025-02-01,2025-04-24,2025-02-01,2025-02-25,24,False,0,0.0,100%,Complete,True,False,False,L,0,,Update_015
Delta,TSK-064,Task 064,2025-09-02,2025-09-29,2025-09-04,2025-09-15,11,False,0,0.0,100%,Complete,True,True,False,L,0,,Update_015
Delta,TSK-065,Task 065,2025-06-13,2025-08-29,2025-06-10,2025-07-25,45,False,0,0.0,100%,Complete,False,True,False,L,0,,Update_015
Delta,TSK-066,Task 066,2025-10-18,2025-11-25,2025-10-17,2025-11-09,23,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_015
Delta,TSK-067,Task 067,2025-03-09,2025-05-10,2025-03-09,2025-04-15,37,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_015
Delta,TSK-068,Task 068,2025-02-04,2025-04-20,2025-02-01,2025-02-20,19,False,0,0.0,100%,Complete,False,True,False,Medium,0,,Update_015
Delta,TSK-069,Task 069,2025-04-13,2025-06-09,2025-04-10,2025-05-16,36,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_015
Delta,TSK-070,Task 070,2025-02-13,2025-05-02,2025-02-13,2025-04-04,50,False,0,0.0,100%,Complete,True,False,False,,0,,Update_015
Delta,TSK-071,Task 071,2025-07-23,2026-01-16,2025-07-23,2025-09-17,56,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_015
Delta,TSK-072,Task 072,2025-09-30,2025-12-15,2025-10-02,2025-11-09,38,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_015
Delta,TSK-073,Task 073,2025-08-27,2025-09-01,2025-08-26,2025-09-25,30,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_015
Delta,TSK-074,Task 074,2025-09-22,2025-11-21,2025-09-20,2025-10-10,20,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_015
Delta,TSK-075,Task 075,2025-10-06,2025-11-21,2025-10-08,2025-11-14,37,False,0,0.0,100%,Complete,False,False,False,,0,,Update_015
