project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Slippages,TSK-001,Task 001,2025-03-22,2025-03-27,2025-03-21,2025-05-01,41,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_006
Slippages,TSK-002,Task 002,2025-05-21,2025-08-05,2025-05-23,2025-07-11,49,True,24,49.0,Complete,Complete,True,False,False,Medium,5,Delayed by 24 days (+3 points); Risk Level: Medium (+1 points); Milestone Task (+1 point),Update_006
Slippages,TSK-003,Task 003,2024-11-15,2025-01-11,2024-11-12,2025-01-06,55,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_006
Slippages,TSK-004,Task 004,2025-02-13,2025-04-19,2025-02-16,2025-03-17,29,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_006
Slippages,TSK-005,Task 005,2025-09-04,2025-12-05,2025-09-03,2025-09-22,19,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_006
Slippages,TSK-006,Task 006,2025-05-05,2025-06-25,2025-05-02,2025-05-19,17,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_006
Slippages,TSK-007,Task 007,2024-12-24,2025-04-13,2024-12-26,2025-02-19,55,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_006
Slippages,TSK-008,Task 008,2024-12-26,2025-03-27,2024-12-24,2025-02-05,43,False,0,0.0,100%,Complete,False,True,False,Low,0,,Update_006
Slippages,TSK-009,Task 009,2025-07-07,2025-09-01,2025-07-09,2025-07-24,15,False,0,0.0,100%,Complete,False,True,False,H,0,,Update_006
Slippages,TSK-010,Task 010,2025-04-19,2025-06-01,2025-04-17,2025-05-14,27,False,0,0.0,100%,Complete,False,True,False,Medium,0,,Update_006
Slippages,TSK-011,Task 011,2025-06-12,2025-08-08,2025-06-10,2025-07-08,28,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_006
Slippages,TSK-012,Task 012,2024-11-02,2024-11-26,2024-11-05,2024-11-16,11,False,0,0.0,100%,Complete,True,True,False,Low,0,,Update_006
Slippages,TSK-013,Task 013,2025-03-19,2025-06-18,2025-03-21,2025-04-29,39,False,0,0.0,100%,Complete,False,False,False,,0,,Update_006
Slippages,TSK-014,Task 014,2025-10-11,2025-12-18,2025-10-11,2025-11-09,29,False,0,0.0,100%,Complete,True,False,False,Medium,0,,Update_006
Slippages,TSK-015,Task 015,2025-06-24,2025-08-16,2025-06-23,2025-08-01,39,False,0,0.0,100%,Complete,False,True,False,Low,0,,Update_006
Slippages,TSK-016,Task 016,2025-05-18,2025-08-06,2025-05-18,2025-06-15,28,True,51,182.1,100%,Complete,False,False,False,Low,5,Delayed by 51 days (+5 points),Update_006
Slippages,TSK-017,Task 017,2025-05-31,2025-06-10,2025-05-28,2025-06-08,11,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_006
Slippages,TSK-018,Task 018,2024-12-25,2025-01-23,2024-12-25,2025-01-22,28,False,0,0.0,100%,Complete,False,True,False,L,0,,Update_006
Slippages,TSK-019,Task 019,2024-12-22,2025-03-05,2024-12-19,2025-02-12,55,False,0,0.0,100%,Complete,True,False,False,Low,0,,Update_006
Slippages,TSK-020,Task 020,2025-09-09,2025-09-22,2025-09-12,2025-11-07,56,False,0,0.0,100%,Complete,False,False,False,,0,,Update_006
Slippages,TSK-021,Task 021,2025-02-03,2025-04-18,2025-02-03,2025-03-26,51,False,0,0.0,100%,Complete,False,False,False,,0,,Update_006
Slippages,TSK-022,Task 022,2025-02-26,2025-06-19,2025-02-27,2025-03-13,14,True,97,692.9,100%,Complete,False,True,False,H,9,Delayed by 97 days (+5 points); Risk Level: H (+2 points); On Critical Path (+2 points),Update_006
