project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Updates,TSK-001,Task 001,2025-04-15,2025-07-16,2025-04-16,2025-06-09,54,False,0,0.0,100%,Complete,True,False,False,Medium,0,,Update_006
Updates,TSK-002,Task 002,2024-12-04,2024-12-27,2024-12-01,2024-12-19,18,False,0,0.0,100%,Complete,True,True,False,Low,0,,Update_006
Updates,TSK-003,Task 003,2025-02-06,2025-04-07,2025-02-08,2025-03-18,38,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_006
Updates,TSK-004,Task 004,2025-04-17,2025-06-23,2025-04-14,2025-05-28,44,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_006
Updates,TSK-005,Task 005,2025-05-25,2025-07-08,2025-05-23,2025-06-26,34,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_006
Updates,TSK-006,Task 006,2025-01-19,2025-03-26,2025-01-20,2025-02-28,39,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_006
Updates,TSK-007,Task 007,2025-02-24,2025-05-03,2025-02-21,2025-03-25,32,False,0,0.0,100%,Complete,True,False,False,Low,0,,Update_006
Updates,TSK-008,Task 008,2024-12-06,2025-02-05,2024-12-05,2025-01-16,42,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_006
Updates,TSK-009,Task 009,2025-03-08,2025-06-13,2025-03-10,2025-05-03,54,False,0,0.0,100%,Complete,False,True,False,H,0,,Update_006
Updates,TSK-010,Task 010,2025-01-07,2025-03-02,2025-01-10,2025-02-23,44,False,0,0.0,100%,Complete,False,True,False,,0,,Update_006
Updates,TSK-011,Task 011,2025-07-29,2025-08-31,2025-07-28,2025-08-27,30,True,4,13.3,Complete,Complete,False,False,False,Low,1,Delayed by 4 days (+1 points),Update_006
Updates,TSK-012,Task 012,2025-06-16,2025-09-23,2025-06-18,2025-08-04,47,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_006
Updates,TSK-013,Task 013,2024-11-13,2025-02-09,2024-11-16,2024-12-12,26,False,0,0.0,100%,Complete,False,False,False,L,0,,Update_006
