project_name,task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,baseline_duration,is_delayed,delay_days,delay_percentage,percent_complete,status,is_milestone,is_critical,is_active,risk_flag,severity_score,severity_factors,update_phase
Updates,TSK-001,Task 001,2025-04-15,2025-07-16,2025-04-16,2025-06-09,54,True,37,68.5,100%,Complete,True,False,False,Medium,6,Delayed by 37 days (+4 points); Risk Level: Medium (+1 points); Milestone Task (+1 point),Update_003
Updates,TSK-002,Task 002,2024-12-04,2024-12-27,2024-12-01,2024-12-19,18,False,0,0.0,100%,Complete,True,True,False,Low,0,,Update_003
Updates,TSK-003,Task 003,2025-02-06,2025-04-07,2025-02-08,2025-03-18,38,False,0,0.0,100%,Complete,False,False,False,Medium,0,,Update_003
Updates,TSK-004,Task 004,2025-04-17,2025-06-23,2025-04-14,2025-05-28,44,False,0,0.0,100%,Complete,False,False,False,Low,0,,Update_003
Updates,TSK-005,Task 005,2025-05-25,2025-07-08,2025-05-23,2025-06-26,34,True,12,35.3,100%,Complete,False,False,False,High,4,Delayed by 12 days (+2 points); Risk Level: High (+2 points),Update_003
Updates,TSK-006,Task 006,2025-01-19,2025-03-26,2025-01-20,2025-02-28,39,True,26,66.7,Complete,Complete,False,False,False,H,5,Delayed by 26 days (+3 points); Risk Level: H (+2 points),Update_003
Updates,TSK-007,Task 007,2025-02-24,,2025-02-21,2025-03-25,32,False,0,0.0,0.94,IP,True,False,True,Low,1,Milestone Task (+1 point),Update_003
Updates,TSK-008,Task 008,2024-12-06,2025-02-05,2024-12-05,2025-01-16,42,False,0,0.0,100%,Complete,False,False,False,H,0,,Update_003
Updates,TSK-009,Task 009,2025-03-08,2025-06-13,2025-03-10,2025-05-03,54,False,0,0.0,100%,Complete,False,True,False,H,0,,Update_003
Updates,TSK-010,Task 010,2025-01-07,2025-03-02,2025-01-10,2025-02-23,44,True,7,15.9,100%,Complete,False,True,False,,3,Delayed by 7 days (+1 points); On Critical Path (+2 points),Update_003
Updates,TSK-011,Task 011,2025-07-29,,2025-07-28,2025-08-27,30,False,0,0.0,14%,In Progress,False,False,True,Low,0,,Update_003
Updates,TSK-012,Task 012,2025-06-16,2025-09-23,2025-06-18,2025-08-04,47,True,50,106.4,100%,Complete,False,False,False,Medium,6,Delayed by 50 days (+5 points); Risk Level: Medium (+1 points),Update_003
Updates,TSK-013,Task 013,2024-11-13,2025-02-09,2024-11-16,2024-12-12,26,True,58,223.1,1.0,Complete,False,False,False,L,5,Delayed by 58 days (+5 points),Update_003
Updates,TSK-014,Task 014,2025-05-08,2025-05-21,2025-05-05,2025-05-23,18,False,-2,-11.1,Complete,Complete,False,False,False,H,2,Risk Level: H (+2 points),Update_003
Updates,TSK-015,Task 015,2025-07-19,,2025-07-17,2025-08-25,39,False,0,0.0,85%,Started,False,False,True,,0,,Update_003
Updates,TSK-016,Task 016,2024-12-04,,2024-12-05,2024-12-16,11,False,0,0.0,,In Progress,False,False,True,H,2,Risk Level: H (+2 points),Update_003
Updates,TSK-017,Task 017,2025-06-15,,2025-06-15,2025-06-28,13,False,0,0.0,49%,IP,False,False,True,L,0,,Update_003
Updates,TSK-018,Task 018,2025-04-23,,2025-04-20,2025-05-20,30,False,0,0.0,Complete,IP,True,True,True,L,3,On Critical Path (+2 points); Milestone Task (+1 point),Update_003
Updates,TSK-019,Task 019,2025-02-07,,2025-02-08,2025-03-31,51,False,0,0.0,31%,IP,False,False,True,,0,,Update_003
Updates,TSK-020,Task 020,2025-04-27,2025-05-31,2025-04-28,2025-05-22,24,False,0,0.0,100%,Complete,False,True,False,,0,,Update_003
Updates,TSK-021,Task 021,2025-03-21,2025-06-06,2025-03-20,2025-05-13,54,False,0,0.0,100%,Complete,False,True,False,High,0,,Update_003
Updates,TSK-022,Task 022,2025-07-25,2025-09-14,2025-07-27,2025-09-06,41,False,0,0.0,100%,Complete,True,False,False,Medium,0,,Update_003
Updates,TSK-023,Task 023,2025-08-05,2025-11-10,2025-08-06,2025-10-03,58,False,0,0.0,100%,Complete,False,False,False,High,0,,Update_003
