task_id,task_name,actual_start,actual_finish,baseline_start,baseline_end,percent_complete,duration,status,is_milestone,is_critical,risk_flag,severity_score,update_phase
TSK-001,Task 001,2024-11-22,,2024-11-21,2025-01-02,,,Complete,FALSE,True,,0.48,Update_001
TSK-002,Task 002,2025-02-23,,2025-02-21,2025-04-04,,29,Not Started,FALSE,TRUE,,0.43,Update_001
TSK-003,Task 003,2025-09-24,,2025-09-26,2025-11-17,74%,,Not Started,,0,H,,Update_001
TSK-004,Task 004,2025-08-06,,2025-08-09,2025-10-07,0.8533138058683908,22,IP,,True,H,0.13,Update_001
TSK-005,Task 005,2025-07-19,,2025-07-16,2025-08-28,,2 wks,Complete,TRUE,True,Low,0.77,Update_001
TSK-006,Task 006,2024-10-26,,2024-10-29,2024-12-02,5,4 wks,Not Started,No,0,L,0.38,Update_001
TSK-007,Task 007,2025-07-12,,2025-07-14,2025-09-06,47%,23,Not Started,TRUE,,Medium,,Update_001
TSK-008,Task 008,2025-03-25,,2025-03-24,2025-04-03,65,,Not Started,TRUE,FALSE,High,,Update_001
TSK-009,Task 009,2024-12-14,,2024-12-12,2025-01-30,,2 wks,In Progress,False,FALSE,Medium,0.97,Update_001
TSK-010,Task 010,2025-08-11,,2025-08-12,2025-09-02,65,32,Not Started,TRUE,No,Low,,Update_001
TSK-011,Task 011,2025-05-12,,2025-05-13,2025-06-21,94,39,Not Started,True,TRUE,,,Update_001
TSK-012,Task 012,2025-03-16,,2025-03-14,2025-04-19,,36,,1,No,,,Update_001
TSK-013,Task 013,2025-01-14,,2025-01-11,2025-02-17,,,,0,No,High,,Update_001
TSK-014,Task 014,2025-04-23,,2025-04-25,2025-05-20,,14,IP,No,No,L,,Update_001
TSK-015,Task 015,2025-01-18,,2025-01-20,2025-02-02,0.03821481184680897,5 wks,Complete,FALSE,0,,0.54,Update_001
TSK-016,Task 016,2025-10-08,,2025-10-09,2025-10-30,7%,1 wks,Complete,No,FALSE,H,,Update_001
TSK-017,Task 017,2024-11-21,,2024-11-20,2025-01-03,4%,12,In Progress,No,1,H,,Update_001
TSK-018,Task 018,2025-03-23,2025-05-12,2025-03-26,2025-05-14,Complete,2 wks,Complete,False,False,H,,Update_001
TSK-019,Task 019,2025-07-07,,2025-07-07,2025-08-22,,12,Not Started,,False,Medium,0.3,Update_001
TSK-020,Task 020,2024-12-09,,2024-12-08,2025-02-01,34%,7 days,Not Started,FALSE,,,,Update_001
TSK-021,Task 021,2025-01-14,,2025-01-17,2025-02-17,,1 wks,,No,1,Medium,0.21,Update_001
TSK-022,Task 022,2025-10-08,,2025-10-06,2025-10-26,60,,In Progress,,0,,,Update_001
TSK-023,Task 023,2024-11-26,,2024-11-28,2025-01-15,,,Complete,,TRUE,,0.54,Update_001
TSK-024,Task 024,2024-10-26,,2024-10-28,2024-11-07,72,,IP,1,False,H,0.43,Update_001
TSK-025,Task 025,2025-02-17,,2025-02-18,2025-03-13,72%,10 days,IP,Yes,0,Medium,,Update_001
TSK-026,Task 026,2025-07-25,,2025-07-25,2025-08-05,28,2 days,IP,1,Yes,H,0.71,Update_001
TSK-027,Task 027,2025-05-09,,2025-05-10,2025-05-31,,1 wks,Not Started,Yes,,H,0.83,Update_001
TSK-028,Task 028,2025-02-20,2025-04-05,2025-02-20,2025-04-02,Complete,9 days,Complete,Yes,Yes,L,0.68,Update_001
